dateE,latitude,longitude,depth,mag,gap,id,place
20-04-2018,25.2066,95.4783,147.11,4.3,53,us1000dp3g,"110 km ESE of Phek, India"
19-04-2018,31.2589,80.4048,29.83,4,163,us1000dnx9,"111 km NE of Josh?math, India"
10-04-2018,24.1313,82.5522,10,4.6,66,us2000dxj3,"14 km WSW of Singrauli, India"
09-04-2018,13.8976,92.8286,28.81,4,135,us2000e12q,"243 km N of Bamboo Flat, India"
04-04-2018,24.8388,95.3185,126.84,4.6,59,us1000de6e,"123 km SE of Phek, India"
03-04-2018,29.8972,95.0012,25.59,4.1,114,us1000ddqf,"163 km NNE of Shi Yomi, India"
02-04-2018,26.4448,96.9676,10,4.9,64,us1000dcdk,"30 km NNE of Sarupathar, India"
30-03-2018,22.1644,92.8036,32.09,4.1,158,us2000dvjw,"40 km SSW of Saiha, India"
28-03-2018,23.1716,70.4448,10,4.2,76,us1000dagp,"17 km SE of Bhach?u, India"
21-03-2018,26.3137,89.9018,10,4,163,us1000d7b4,"15 km SSW of Goshaingaon, India"
16-03-2018,12.5671,93.7551,109.07,4.3,83,us1000d5cv,"148 km NE of Bamboo Flat, India"
15-03-2018,11.9132,92.2633,42.36,4.3,200,us1000d7wy,"54 km WNW of Bamboo Flat, India"
15-03-2018,33.0311,76.0989,39.8,4.5,99,us1000d4p8,"36 km E of Bhadarw?h, India"
15-03-2018,24.4242,93.5687,55.55,4.5,122,us1000d4k8,"14 km NW of Chur?ch?ndpur, India"
06-03-2018,13.9008,92.8633,29.63,4.1,190,us1000d4ql,"243 km N of Bamboo Flat, India"
18-02-2018,24.5258,94.3633,49.3,4.1,106,us2000d4cn,Myanmar-India border region
15-02-2018,28.3621,97.5473,15.08,4.2,166,us2000d2hu,"103 km ENE of Hayuliang, India"
13-02-2018,12.3508,93.1579,57.51,5.2,27,us2000d1a1,"86 km NE of Bamboo Flat, India"
25-01-2018,8.3429,91.8589,10,5.3,61,us2000cp5r,"Nicobar Islands, India region"
24-01-2018,14.6681,92.6095,10,4.3,151,us1000ceib,"Andaman Islands, India region"
20-01-2018,26.1323,89.8746,11.47,4.5,67,us2000clmv,"6 km ENE of Golakganj, India"
18-01-2018,25.2304,95.0332,83.69,4.5,45,us2000ckm4,"72 km SE of Phek, India"
16-01-2018,24.5799,94.9415,101.42,4,64,us2000cjx2,"88 km E of W?ngjing, India"
14-01-2018,12.1779,92.4336,32.95,4.7,107,us2000cjih,"61 km NNW of Bamboo Flat, India"
12-01-2018,24.9159,95.2518,128.71,4.3,51,us2000cpre,"112 km SE of Phek, India"
07-01-2018,24.7382,94.9055,33,5.6,17,us1000c1my,"86 km E of W?ngjing, India"
29-12-2017,26.6901,96.1232,76.88,4.7,55,us1000bxqd,"66 km ESE of Khonsa, India"
29-12-2017,8.4361,92.415,17.07,5.1,58,us1000bxm9,"Nicobar Islands, India region"
25-12-2017,34.2442,73.8406,10,4.2,67,us1000bw6p,"26 km NW of Uri, India"
22-12-2017,10.0394,93.0186,33.89,4.8,62,us1000bv1g,"182 km S of Port Blair, India"
19-12-2017,29.964,95.0865,27.66,5.1,23,us1000bt6r,"173 km NNE of Shi Yomi, India"
19-12-2017,9.7595,93.5468,15.89,4.9,49,us1000bt2a,"228 km SSE of Port Blair, India"
17-12-2017,27.6391,94.2556,15.94,4.6,113,us2000c5d1,"36 km WNW of Dhem?ji, India"
11-12-2017,11.8055,93.8373,136.55,4.6,84,us2000c2v8,"119 km E of Port Blair, India"
11-12-2017,25.725,90.8605,10,4.6,80,us2000c2rj,"46 km WNW of Nongstoin, India"
10-12-2017,34.3183,78.5677,35.55,4.6,80,us2000c2q3,"92 km E of Leh, India"
10-12-2017,29.9322,95.0733,24.12,4.5,72,us2000c2pc,"169 km NNE of Shi Yomi, India"
09-12-2017,25.6097,96.3486,10,4.4,97,us2000c2cj,"80 km SW of Sarupathar, India"
09-12-2017,33.4204,76.9149,20.3,4.7,83,us2000c2cc,"5 km SSE of Padam, India"
06-12-2017,30.6339,79.1601,10,5.1,50,us1000bmru,"34 km NW of P?palkoti, India"
05-12-2017,24.5413,94.6672,80.12,4.3,90,us2000c3h8,"61 km E of W?ngjing, India"
05-12-2017,26.609,96.3627,89.32,4.2,75,us2000c3gs,"63 km NW of Sarupathar, India"
02-12-2017,27.2856,88.0806,10,4.2,146,us1000bkfr,"17 km W of Gyalshing, India"
02-12-2017,12.1948,95.085,10,4.4,80,us2000c22l,"261 km ENE of Port Blair, India"
23-11-2017,29.9261,95.1799,10,4.7,53,us2000btfh,"173 km NNE of Shi Yomi, India"
23-11-2017,29.8252,95.2012,10,4.1,78,us1000bjt0,"164 km NNE of Shi Yomi, India"
23-11-2017,29.8244,95.2161,26.27,4.5,53,us2000btdi,"165 km NNE of Shi Yomi, India"
19-11-2017,29.9471,95.4494,10,4.1,62,us2000brb3,"188 km NE of Shi Yomi, India"
18-11-2017,29.8332,95.0334,10,4.4,84,us2000br5p,"158 km NNE of Shi Yomi, India"
18-11-2017,30.0082,95.0046,10,4.2,148,us2000buy0,"174 km NNE of Shi Yomi, India"
18-11-2017,29.968,95.2211,10,4.2,129,us2000bqvi,"179 km NNE of Shi Yomi, India"
18-11-2017,30.063,95.1719,10,4.1,129,us2000bqva,"186 km NNE of Shi Yomi, India"
18-11-2017,29.9311,94.8843,10,5.1,23,us2000bqtu,"163 km NNE of Shi Yomi, India"
17-11-2017,29.8333,94.9838,8,6.4,13,us2000bqsn,"156 km NNE of Shi Yomi, India"
13-11-2017,9.8714,93.1863,7.29,4.3,191,us2000bsyx,"204 km SSE of Port Blair, India"
08-11-2017,24.0923,91.2855,29.51,4.9,69,us2000bk8n,"28 km N of Agartala, India"
28-10-2017,12.7959,95.4699,10,4.5,112,us2000bhyw,"Andaman Islands, India region"
27-10-2017,31.9508,77.4341,14.96,4.1,224,us1000axdn,"30 km E of Kulu, India"
25-10-2017,13.7225,92.9359,32.74,4.7,51,us1000awth,"225 km N of Bamboo Flat, India"
19-10-2017,33.5105,76.2599,32.12,4.6,79,us1000atxi,"50 km ENE of Kishtw?r, India"
10-10-2017,13.032,93.3537,52.75,4.6,126,us1000atp9,"162 km NNE of Bamboo Flat, India"
09-10-2017,12.9368,92.4082,32.5,4.5,139,us1000ataj,"140 km NNW of Bamboo Flat, India"
06-10-2017,11.0125,94.7724,38.49,4.1,154,us1000arju,"232 km ESE of Port Blair, India"
06-10-2017,11.9798,95.0763,10.08,5,89,us2000b1zv,"256 km E of Port Blair, India"
03-10-2017,25.0388,94.7337,77.48,4.5,72,us2000b0gm,"73 km SSE of Phek, India"
02-10-2017,12.8626,91.8995,27.25,4.7,87,us2000az70,"156 km NW of Bamboo Flat, India"
01-10-2017,12.8898,92.3055,29.1,4.5,113,us2000axi8,"139 km NNW of Bamboo Flat, India"
01-10-2017,12.7773,91.8903,28.55,4.6,130,us2000axhf,"149 km NW of Bamboo Flat, India"
01-10-2017,28.6799,96.3197,34.7,4,118,us2000b22r,"70 km NNW of Hayuliang, India"
25-09-2017,13.0038,92.9286,32.08,4.2,138,us2000b0he,"146 km N of Bamboo Flat, India"
23-09-2017,34.2131,74.5944,35,4.6,109,us2000atf6,"5 km WSW of Sumbal, India"
21-09-2017,24.9962,94.8861,84.2,4.4,48,us2000asj3,"83 km SSE of Phek, India"
17-09-2017,12.8183,92.0967,26.18,5,81,us2000at5x,"140 km NNW of Bamboo Flat, India"
17-09-2017,12.7773,92.0628,33.35,4.5,164,us2000at5e,"138 km NNW of Bamboo Flat, India"
15-09-2017,12.8855,91.8312,28.17,4.5,163,us2000anza,"162 km NW of Bamboo Flat, India"
11-09-2017,11.1912,93.763,135.46,4.4,58,us2000ak6r,"122 km ESE of Port Blair, India"
07-09-2017,25.275,90.2279,36.67,4.1,172,us2000ahj3,"26 km S of Tura, India"
06-09-2017,10.2437,93.1611,83.98,5,43,us2000agg9,"163 km SSE of Port Blair, India"
03-09-2017,9.2814,93.1142,60.53,4.9,64,us2000aewh,"266 km S of Port Blair, India"
21-08-2017,30.4658,94.704,10,4.6,118,us2000aa26,"216 km N of Shi Yomi, India"
21-08-2017,30.3667,94.9281,10,4.9,95,us2000aa25,"210 km NNE of Shi Yomi, India"
19-08-2017,16.3657,73.3863,10,4.1,131,us2000abbd,"34 km NNW of M?lvan, India"
17-08-2017,25.8288,94.5263,61.1,4.6,74,us2000a90q,"15 km S of Zunheboto, India"
16-08-2017,32.8724,76.2437,44.78,4.4,158,us2000a8n7,"36 km NNE of Chamba, India"
14-08-2017,30.3157,95.0857,10,4.2,83,us2000a9dw,"209 km NNE of Shi Yomi, India"
12-08-2017,30.3422,94.8528,28.2,5,38,us2000a7lp,"206 km NNE of Shi Yomi, India"
11-08-2017,13.639,92.8043,25.23,4.5,65,us2000a76w,"214 km N of Bamboo Flat, India"
08-08-2017,24.3109,93.5456,62.84,4.2,74,us2000a7bq,"12 km WSW of Chur?ch?ndpur, India"
02-08-2017,24.3214,93.6199,53.23,5.1,41,us2000a3r9,"5 km WSW of Chur?ch?ndpur, India"
22-07-2017,25.1098,94.8989,68.66,4,157,us2000a1ps,"73 km SSE of Phek, India"
21-07-2017,24.1789,92.2002,38.77,4.4,164,us2000a1bp,"21 km S of Dharmanagar, India"
17-07-2017,24.8683,95.1618,122.77,4.3,152,us20009z1c,"110 km SE of Phek, India"
12-07-2017,9.8244,93.9746,10,4.3,186,us20009xhw,"244 km SSE of Port Blair, India"
10-07-2017,10.4269,93.8907,42.73,4.5,170,us20009xxd,"185 km SE of Port Blair, India"
09-07-2017,29.0249,95.7052,19.48,4.5,74,us100098ci,"112 km NNE of P?sigh?t, India"
02-07-2017,24.3592,94.7001,83.62,4.9,45,us100095u3,"69 km ESE of W?ngjing, India"
24-06-2017,10.0742,93.5741,35,4.4,165,us100095hy,"197 km SSE of Port Blair, India"
18-06-2017,24.6306,93.9674,21.47,4.6,89,us20009nhw,"3 km WSW of Thoub?l, India"
16-06-2017,29.9367,95.1768,24.75,4.2,150,us20009n6t,"174 km NNE of Shi Yomi, India"
09-06-2017,25.2784,95.1091,92.06,4.6,68,us20009mr4,"74 km SE of Phek, India"
03-06-2017,16.6688,73.576,15.46,4.3,106,us20009lhc,"6 km ENE of R?j?pur, India"
03-06-2017,24.7698,95.1741,108.98,4.1,69,us20009kft,"114 km E of W?ngjing, India"
01-06-2017,28.9744,76.7797,10,4.7,69,us20009j48,"16 km NW of Kharkhauda, India"
30-05-2017,10.3004,93.2343,82.18,4.4,84,us10008wqa,"160 km SSE of Port Blair, India"
29-05-2017,33.2999,75.9276,35.9,4.5,165,us10008w1v,"15 km E of Kishtw?r, India"
21-05-2017,11.5138,95.0885,20.77,4.6,117,us10008u1l,"256 km E of Port Blair, India"
20-05-2017,32.8696,76.2986,35.36,4.2,148,us10008tqh,"38 km NNE of Chamba, India"
19-05-2017,33.0204,76.1431,42.99,4.5,107,us10008tgd,"40 km E of Bhadarw?h, India"
17-05-2017,12.7126,93.5971,100.98,4.6,68,us10008t21,"147 km NE of Bamboo Flat, India"
16-05-2017,27.3266,88.1714,10,4.2,164,us10008udz,"9 km WNW of Gyalshing, India"
16-05-2017,11.4865,95.052,20.79,4.6,111,us10008sqi,"252 km E of Port Blair, India"
05-05-2017,13.7401,92.548,19.13,5,68,us10008puy,"226 km N of Bamboo Flat, India"
01-05-2017,11.7813,94.8399,28.01,4.7,71,us10008mp9,"228 km E of Port Blair, India"
01-05-2017,13.6394,92.851,27.84,4.4,73,us10008ptb,"215 km N of Bamboo Flat, India"
25-04-2017,25.6263,90.8833,31.19,4.3,154,us10008na7,"40 km WNW of Nongstoin, India"
18-04-2017,33.9575,76.422,51.3,4.6,107,us10008ii5,Kashmir-India border region
05-04-2017,14.4592,93.0491,31.8,5.3,49,us10008ep4,"Andaman Islands, India region"
26-03-2017,27.1419,88.5534,24.39,4.5,116,us20008uvs,"4 km SSE of Rangpo, India"
25-03-2017,25.0469,95.0201,104,4.5,110,us20008uhk,"86 km SE of Phek, India"
21-03-2017,25.3798,92.5623,34.67,4.4,98,us20008vc0,"51 km WNW of H?flong, India"
19-03-2017,9.9624,93.5567,35.85,4.6,116,us20008t5c,"208 km SSE of Port Blair, India"
17-03-2017,11.1741,92.8778,46.01,4.8,61,us20008spa,"56 km SSE of Port Blair, India"
14-03-2017,27.2997,96.7901,54.22,4.4,116,us100088wt,"89 km SSE of Hayuliang, India"
10-03-2017,8.3783,91.8219,32.13,4.3,97,us20008srl,"Nicobar Islands, India region"
09-03-2017,24.7062,94.5703,69.71,4.7,101,us100087vi,"52 km ENE of W?ngjing, India"
06-03-2017,25.1149,95.1428,89.95,4.3,109,us100087d0,"88 km SE of Phek, India"
04-03-2017,25.1865,94.6658,74.07,5.1,27,us100086x4,"55 km SSE of Phek, India"
03-03-2017,24.8454,94.5486,65.83,4.1,66,us100086vs,"53 km ENE of Yairipok, India"
01-03-2017,11.6696,92.2347,29.78,4.1,119,us10008848,"52 km W of Bamboo Flat, India"
01-03-2017,12.2124,93.2046,67.58,4.5,68,us100085w3,"77 km NE of Bamboo Flat, India"
28-02-2017,10.1937,92.501,32.34,4.2,192,us100087qh,"165 km S of Port Blair, India"
24-02-2017,24.0437,93.4825,59.8,5,43,us20008m0e,"37 km SSW of Chur?ch?ndpur, India"
12-02-2017,25.548,91.1035,36.94,4.4,66,us20008j9t,"16 km WNW of Nongstoin, India"
06-02-2017,30.6544,79.1645,16.05,5.1,39,us20008hyg,"36 km NW of P?palkoti, India"
29-01-2017,25.9321,96.4968,41.14,4.5,71,us10007w3d,"43 km SW of Sarupathar, India"
24-01-2017,25.6419,91.8799,35,4.3,115,us20008ih1,"8 km N of Shillong, India"
19-01-2017,28.1784,92.6836,40.21,4.1,104,us10007u64,"100 km NE of Tawang, India"
18-01-2017,12.2,94.9698,27.49,4.9,99,us10007tz3,"249 km ENE of Port Blair, India"
18-01-2017,24.559,94.5655,63,4.5,58,us10007tuu,"50 km E of W?ngjing, India"
12-01-2017,26.4049,95.364,68.8,4.5,84,us10007ssz,"47 km SE of Mon, India"
03-01-2017,27.9089,93.8486,18.03,4.4,76,us10007ud9,"34 km N of Ziro, India"
03-01-2017,24.0151,92.0177,32,5.7,20,us10007pfk,"18 km ENE of ?mb?sa, India"
27-12-2016,13.341,92.327,28.8,4.4,83,us10007n39,"186 km NNW of Bamboo Flat, India"
27-12-2016,12.763,92.9305,35,4.3,181,us10007t4j,"119 km N of Bamboo Flat, India"
23-12-2016,12.3232,91.9315,27.78,4.4,102,us10007sbb,"109 km NW of Bamboo Flat, India"
08-12-2016,24.6052,94.8888,99.72,4.3,178,us20007z4c,"83 km E of W?ngjing, India"
03-12-2016,10.9345,91.886,10,4.7,112,us10007emp,"123 km SW of Port Blair, India"
01-12-2016,29.979,80.6321,31.96,5.2,41,us10007e1x,"18 km NE of Dh?rchula, India"
25-11-2016,13.1382,93.0599,32.79,4.6,92,us10007c91,"163 km NNE of Bamboo Flat, India"
16-11-2016,28.0012,76.7017,10,4.4,98,us1000793m,"14 km SE of B?wal, India"
15-11-2016,24.6475,92.3284,32.42,4.6,72,us1000781i,"23 km W of Hail?k?ndi, India"
13-11-2016,10.6904,93.6834,8.78,4.6,99,us100077fm,"148 km SE of Port Blair, India"
29-10-2016,21.7014,93.4678,61.66,4.4,140,us100073s9,"100 km SSE of Saiha, India"
26-10-2016,23.1261,92.8708,50.3,4.7,68,us20007gsu,"18 km S of Serchh?p, India"
23-10-2016,26.0659,90.2619,24.31,4.6,127,us20007g8h,"5 km NW of Lakhipur, India"
11-10-2016,25.2519,95.0006,95.33,4.7,57,us20007d7h,"68 km SE of Phek, India"
06-10-2016,26.443,92.773,56.85,4.3,129,us20007dug,"21 km S of Tezpur, India"
04-10-2016,33.7459,75.6917,35,4.3,140,us20007dpw,"45 km SE of Pahlg?m, India"
22-09-2016,25.2601,95.6127,141.47,4.6,57,us10006rn5,"120 km ESE of Phek, India"
20-09-2016,13.301,93.048,35,4.3,139,us10006tvk,"180 km NNE of Bamboo Flat, India"
19-09-2016,10.3504,92.6927,33.56,4.6,145,us10006ttk,"145 km S of Port Blair, India"
17-09-2016,24.368,93.9151,63.47,4.3,83,us10006sux,"15 km SSW of Kakching, India"
16-09-2016,12.8909,92.492,29.95,4.3,90,us10006s0d,"133 km N of Bamboo Flat, India"
15-09-2016,10.1636,91.7111,20.94,5,102,us10006pnx,"201 km SW of Port Blair, India"
13-09-2016,10.2454,91.637,27.71,4.7,193,us10006r4n,"198 km SW of Port Blair, India"
11-09-2016,9.8342,93.2204,75.1,4.6,108,us10006nsf,"209 km SSE of Port Blair, India"
10-09-2016,28.7684,76.5733,10,4.1,202,us10006nsd,"7 km N of Beri Kh?s, India"
08-09-2016,8.6016,93.8842,80.77,4.5,102,us10006n7k,"Nicobar Islands, India region"
04-09-2016,13.5061,92.7137,31.34,4.2,151,us10006kdx,"199 km N of Bamboo Flat, India"
04-09-2016,28.0653,92.032,28.78,4,154,us10006mr6,"55 km N of Tawang, India"
03-09-2016,27.2224,96.8182,43.69,4.5,46,us10006k6e,"98 km SSE of Hayuliang, India"
02-09-2016,28.6255,94.9397,23.69,4.6,66,us10006jnm,"52 km NNE of Along, India"
27-08-2016,31.2127,77.7742,10,4.1,179,us10006j3q,"2 km ENE of Rohru, India"
27-08-2016,31.4834,77.6806,10,4.5,152,us20006ufn,"6 km NE of R?mpur, India"
27-08-2016,31.4746,77.7102,10,4.6,106,us20006ufk,"8 km ENE of R?mpur, India"
26-08-2016,9.1191,94.4457,10,4.4,95,us20006ves,"Nicobar Islands, India region"
26-08-2016,9.2319,93.9606,10,4.7,46,us20006ubt,"Nicobar Islands, India region"
18-08-2016,11.9017,93.5881,107.98,4.6,81,us10006gdk,"95 km ENE of Port Blair, India"
01-08-2016,31.3148,76.9876,35.06,4.5,118,us10006acy,"15 km WNW of Seoni, India"
30-07-2016,29.068,94.6895,28.23,4.1,106,us100069uf,"67 km NNE of Shi Yomi, India"
24-07-2016,12.7303,93.3143,62.76,4.4,105,us20006h9w,"Andaman Islands, India region"
17-07-2016,21.4276,71.5526,10,4.1,153,us20006far,"12 km SSW of Gariadhar, India"
13-07-2016,12.0821,95.1704,10,4.5,132,us20006fub,"268 km E of Port Blair, India"
13-07-2016,24.5435,94.8081,91.5,4,91,us20006fts,"75 km E of W?ngjing, India"
05-07-2016,24.8397,95.2089,101.26,4.4,64,us1000600x,"116 km SE of Phek, India"
01-07-2016,24.9691,95.3737,132.35,4.7,41,us10005zam,"117 km SE of Phek, India"
11-06-2016,25.7858,95.2245,83.12,4.5,78,us200063uf,"66 km SE of Tuensang, India"
27-05-2016,26.5252,96.4968,64.3,4.6,49,us20005yf1,"47 km NW of Sarupathar, India"
24-05-2016,33.0759,76.0936,35,4.1,148,us10005jjq,"36 km ENE of Bhadarw?h, India"
22-05-2016,10.2558,92.2057,30.04,4.1,206,us20005yjx,"166 km SSW of Port Blair, India"
19-05-2016,22.7638,93.9152,42.42,4.8,61,us10005inb,Myanmar-India border region
16-05-2016,25.9006,90.2255,35.12,4.3,165,us10005jku,"16 km SSW of Lakhipur, India"
12-05-2016,24.2716,94.3125,71.48,4.8,52,us10005gr5,"41 km SE of Kakching, India"
09-05-2016,11.3506,91.5047,10,5.2,36,us10005g2n,"137 km WSW of Bamboo Flat, India"
09-05-2016,11.2676,91.4012,10,4.3,103,us10005i7u,"151 km WSW of Bamboo Flat, India"
07-05-2016,25.4013,91.7893,37.62,4.1,99,us10005h6s,"14 km NE of Cherrapunji, India"
24-04-2016,10.2055,91.5917,22.65,4.3,71,us10005dnx,"205 km SW of Port Blair, India"
22-04-2016,9.9398,93.8287,31.38,4.5,78,us20005kqe,"224 km SSE of Port Blair, India"
19-04-2016,10.2564,93.7772,42.83,4.4,156,us20005jxp,"192 km SE of Port Blair, India"
19-04-2016,10.2153,93.6895,10,5.3,36,us20005jx7,"190 km SSE of Port Blair, India"
18-04-2016,12.9466,92.3335,37.35,4.7,58,us20005ji4,"144 km NNW of Bamboo Flat, India"
13-04-2016,12.5623,95.1787,10,4.9,95,us20005kel,"282 km ENE of Port Blair, India"
05-04-2016,25.7595,90.5452,10,5,37,us20005fj8,"38 km SE of Lakhipur, India"
28-03-2016,25.9519,90.6891,10,4,158,us20005dxs,"25 km SSE of Go?lp?ra, India"
20-03-2016,29.9569,93.1989,10,4.7,46,us20005b94,"195 km NW of Shi Yomi, India"
17-03-2016,34.044,78.0686,31.9,4.1,101,us20005ai2,"46 km ESE of Leh, India"
13-03-2016,10.2834,93.5317,125.89,4.3,126,us20005ag9,"175 km SSE of Port Blair, India"
13-03-2016,26.245,92.2565,53.71,4.5,41,us10004x9h,"9 km W of Morigaon, India"
12-03-2016,26.7746,89.092,14.88,3.9,177,us10004x93,"9 km NW of Birpara, India"
12-03-2016,10.3914,92.4579,27.86,4.2,116,us20005a7q,"144 km SSW of Port Blair, India"
08-03-2016,9.5751,93.4345,10,4.4,176,us10004ws1,"243 km SSE of Port Blair, India"
02-03-2016,26.4817,95.4216,21.67,4.1,117,us10004ur6,"45 km SE of Mon, India"
28-02-2016,10.2974,93.6503,127.6,4,133,us10004ude,"180 km SSE of Port Blair, India"
27-02-2016,13.4762,93.915,98.7,4.5,61,us10004t24,"235 km NNE of Bamboo Flat, India"
16-02-2016,26.196,93.4977,39.72,4.7,63,us200050p4,"34 km NW of Bokaj?n, India"
09-02-2016,32.9944,76.0777,40.2,4.2,153,us20004z10,"33 km E of Bhadarw?h, India"
04-02-2016,14.2933,93.204,10,5.1,47,us20004x3a,"291 km N of Bamboo Flat, India"
04-02-2016,32.8455,76.043,58.67,4.3,105,us20004x0r,"33 km NNW of Chamba, India"
03-02-2016,10.3608,93.3475,96.08,4.4,106,us20004y5a,"158 km SSE of Port Blair, India"
27-01-2016,13.7261,93.8004,88.89,4.6,72,us20004v6u,"253 km NNE of Bamboo Flat, India"
15-01-2016,11.7568,92.8636,50.41,4.3,82,us10004g1b,"16 km NE of Port Blair, India"
11-01-2016,13.5519,92.7103,35,4.1,182,us10004ews,"204 km N of Bamboo Flat, India"
06-01-2016,24.8896,93.4003,58.15,4.3,77,us10004c4z,"40 km ENE of Lakhipur, India"
04-01-2016,12.0291,93.1309,68.01,4.2,94,us10004dzl,"57 km NE of Bamboo Flat, India"
03-01-2016,24.8036,93.6505,55,6.7,16,us10004b2n,"29 km W of Imph?l, India"
23-12-2015,26.2583,93.0894,48.5,4.3,68,us10004b7b,"36 km NE of Hoj?i, India"
17-12-2015,8.3257,92.0565,30.67,4.2,137,us100048rx,"Nicobar Islands, India region"
17-12-2015,9.4948,93.7925,55.42,4.6,111,us100048r3,"266 km SSE of Port Blair, India"
16-12-2015,12.6843,93.4126,72.62,4.7,92,us20004hhu,"132 km NE of Bamboo Flat, India"
15-12-2015,23.8301,86.5783,14.79,4.5,171,us10004846,"6 km E of Gobindpur, India"
13-12-2015,24.5749,95.0379,146.62,4,143,us100047wa,"98 km E of W?ngjing, India"
11-12-2015,29.6312,95.7458,24.84,4.3,51,us20004gm1,"178 km NNE of P?sigh?t, India"
09-12-2015,10.4689,93.9392,10,4.5,79,us20004ggj,"185 km SE of Port Blair, India"
05-12-2015,18.4361,71.1922,10,4.3,85,us20004fsq,"179 km W of Al?b?g, India"
29-11-2015,31.373,78.7325,35,4.1,156,us100041zf,"76 km NNE of Uttark?shi, India"
28-11-2015,12.5328,93.687,111.54,4.4,128,us100042qf,"Andaman Islands, India region"
27-11-2015,10.2874,91.622,26.52,4.4,122,us20004fz6,"195 km SW of Port Blair, India"
25-11-2015,26.4076,92.9745,54.52,4.7,60,us1000419g,"30 km SE of Tezpur, India"
15-11-2015,24.7399,94.8163,89.65,4.4,52,us10003yjs,"77 km ENE of W?ngjing, India"
15-11-2015,13.714,93.5448,47.89,4.5,229,us10003zbg,"240 km NNE of Bamboo Flat, India"
13-11-2015,24.4982,94.6561,70.68,4.2,149,us10003yy9,"60 km E of W?ngjing, India"
31-10-2015,26.6982,96.7414,29.65,4.3,91,us2000411q,"54 km N of Sarupathar, India"
29-10-2015,24.6819,92.4488,36.31,4.8,48,us200040l5,"11 km W of Hail?k?ndi, India"
28-10-2015,24.1002,92.8262,38.49,4.3,146,us200040cl,"13 km NW of Darlawn, India"
27-10-2015,24.5022,94.9918,93.35,4.1,118,us10003rut,"94 km E of W?ngjing, India"
17-10-2015,24.7157,94.4863,63.02,4.3,113,us10003qwy,"44 km E of Yairipok, India"
10-10-2015,27.2548,88.8009,48.22,4.3,129,us10003mmv,"20 km ESE of Gangtok, India"
08-10-2015,31.5958,76.9677,36.04,4.2,148,us10003l2c,"8 km NE of Sundarnagar, India"
29-09-2015,10.2513,93.803,90.34,4.3,133,us10003n07,"194 km SE of Port Blair, India"
29-09-2015,29.996,80.3737,35,4.6,126,us10003iqz,"21 km NW of Dh?rchula, India"
25-09-2015,26.5308,91.6928,48.82,4.4,118,us20003p4y,"11 km NE of Rangia, India"
23-09-2015,13.0849,92.4507,28.2,4.4,114,us10003ldq,"155 km N of Bamboo Flat, India"
22-09-2015,12.1895,95.0107,28.09,4.7,99,us10003lcs,"253 km ENE of Port Blair, India"
17-09-2015,24.5969,94.6668,80.13,4.7,32,us20003kra,"61 km E of W?ngjing, India"
11-09-2015,26.0549,89.5568,18.5,4,191,us20003n08,"13 km SE of D?nh?ta, India"
05-09-2015,26.1923,92.8261,47.23,4.2,70,us20003kq2,"21 km N of Hoj?i, India"
03-09-2015,24.5826,94.8224,43.17,4.5,113,us20003g4d,"76 km E of W?ngjing, India"
03-09-2015,27.3767,75.4937,14.2,4,101,us20003g1d,"7 km W of R?ngas, India"
02-09-2015,8.7191,92.4425,30.78,4.4,119,us20003jmt,"Nicobar Islands, India region"
29-08-2015,24.8239,95.143,113.11,4.1,94,us20003htp,"111 km E of Yairipok, India"
29-08-2015,13.8085,92.9054,28.8,4.2,141,us20003htb,"234 km N of Bamboo Flat, India"
26-08-2015,29.6875,95.8334,27.31,4.3,112,us20003hjx,"186 km NNE of P?sigh?t, India"
20-08-2015,26.0142,90.2598,42.95,3.9,130,us100033t5,"4 km WSW of Lakhipur, India"
16-08-2015,13.257,93.6061,110.3,4.5,61,us100032qj,"197 km NNE of Bamboo Flat, India"
15-08-2015,27.3759,87.8566,10,4.4,129,us100032ju,"40 km WNW of Gyalshing, India"
13-08-2015,30.4022,94.8054,32.63,4.1,62,us100035t7,"211 km NNE of Shi Yomi, India"
13-08-2015,30.3165,94.9074,32.77,4.2,112,us100031yv,"204 km NNE of Shi Yomi, India"
13-08-2015,30.3746,94.8333,38.31,4.7,74,us100031ss,"209 km NNE of Shi Yomi, India"
12-08-2015,24.6339,94.8588,42.8,4.5,88,us100031bx,"80 km E of W?ngjing, India"
11-08-2015,30.3421,94.8676,35,4.9,43,us10003181,"206 km NNE of Shi Yomi, India"
07-08-2015,30.3637,95.0135,34.91,4.5,97,us1000304b,"212 km NNE of Shi Yomi, India"
05-08-2015,30.3652,80.3368,10,4.1,176,us10002y84,"60 km NNW of Dh?rchula, India"
03-08-2015,11.7006,92.3479,30.39,4.7,96,us10002xlp,"40 km W of Bamboo Flat, India"
03-08-2015,30.3228,94.9657,33.4,4.1,58,us100033wr,"206 km NNE of Shi Yomi, India"
02-08-2015,30.3447,94.9251,31.19,4.8,45,us10002x9a,"208 km NNE of Shi Yomi, India"
31-07-2015,30.2889,95.0443,35.64,4.5,113,us10002wt8,"205 km NNE of Shi Yomi, India"
31-07-2015,30.3779,94.8784,10.49,4.9,45,us10002wse,"210 km NNE of Shi Yomi, India"
28-07-2015,13.1078,92.4848,30.23,4.2,117,us100032vy,"157 km N of Bamboo Flat, India"
28-07-2015,30.3325,94.8379,32.15,4.9,51,us200030ru,"204 km NNE of Shi Yomi, India"
